id	x	y	cluster	weight<Links>	weight<Total link strength>
Remote Sensing of Water Optical Properties	-0.6082	-0.0799	5	2477	324.5903
Acanthamoeba and Endophthalmitis in Eye Health	0.8052	-0.0879	1	2477	255.7088
Diagnosis and Treatment of Eye Cancers	0.9311	-0.0869	1	2477	215.1483
Diagnosis and Treatment of Ocular Surface Disorders	0.7689	-0.0705	1	2477	189.4977
Ocular Injuries and Ballistic Trauma Studies	0.9849	0.0917	1	2477	339.3852
Wine Fermentation and Aroma Compounds	0.1083	-0.4196	5	2477	338.0155
Off-label Pediatric Drug Use and Development	0.8204	0.0272	1	2477	567.729
Transition Metal Catalysts for Olefin Polymerization	-0.4625	-0.7528	7	2477	382.3147
Mechanisms and Functions of Olfactory Systems	0.2808	-0.0775	8	2477	729.6528
Oligodendrocyte Differentiation and Myelin Repair	0.5217	-0.0644	8	2477	572.9109
Chemical Modifications of Oligonucleotides	0.1337	-0.595	7	2477	754.2971
Oncolytic Viruses in Cancer Therapy	0.585	-0.257	6	2477	779.9313
Competitive Online Search and Scheduling	-0.9109	0.3433	4	2477	308.2546
Managing and Sharing Scientific Data	-0.1372	0.1851	3	2477	727.4205
Open Educational Resources and Practices	-0.1785	0.6906	3	2477	241.7141
Structure and Properties of Operator Algebras	-1.1309	0.274	4	2477	156.7618
Spectral and Composition Operators	-1.1335	0.2838	4	2477	160.2697
Anesthesia Techniques in Eye Surgery	1.006	0.0368	1	2477	202.6905
Opioid Use and Pain Management Challenges	0.9094	0.1551	1	2477	651.9983
Opioid Receptor Function and Modulation	0.5162	-0.2193	8	2477	671.043
Design and Properties of Optical Coatings	-0.995	-0.2821	2	2477	380.6728
Advancements in Optical Coherence Tomography	-0.3992	-0.143	2	2477	349.7712
Advanced Optical Fiber Communication Systems	-1.1226	0.003	4	2477	367.7779
Advanced Optical System Design Techniques	-1.0333	-0.1755	2	2477	213.7607
Design and Analysis of Optical Gratings	-1.0015	-0.1932	2	2477	314.8783
Advanced Optical Network Technologies	-1.1071	0.1741	4	2477	359.0968
Advancements in Optical Oxygen Sensing Technologies	-0.5077	-0.3671	2	2477	754.5315
Advanced Optimal Control Theory and Applications	-0.9765	0.2478	4	2477	276.1953
Optimal Experimental Design Strategies	-0.5868	0.2188	4	2477	163.749
Advanced Methods in Optimization Problems	-1.0134	0.2831	4	2477	206.8886
Optimization Techniques for Uncertain Systems	-0.7759	0.0178	4	2477	277.0877
Advanced Optoelectronic and Infrared Sensors	-1.0356	-0.0635	4	2477	601.5911
Advanced Oral Drug Delivery Systems	0.3398	-0.5112	7	2477	386.2449
Oral Lichen Planus and Malignant Potential	0.8722	-0.0959	1	2477	433.303
Structured Light and Optical Vortices	-0.8563	-0.2082	2	2477	318.8775
Ethics and Practices in Organ Donation	1.0069	0.1805	1	2477	518.8294
Charge Transfer in Organic Conductors	-0.7184	-0.5407	2	2477	555.7853
Organic Semiconductors in Solar Cells	-0.7237	-0.5157	2	2477	642.8173
Leadership, Employee Well-being, and Performance	-0.0912	0.6385	3	2477	178.2252
Critical Perspectives on Organizational Theory	-0.1626	0.7657	3	2477	206.3375
Lithiation in Organometallic Synthesis	-0.3393	-0.8102	7	2477	343.8912
Synthesis and Structure of Organometallic Complexes	-0.3345	-0.7334	7	2477	339.4831
Chemical Evolution and Life Emergence	-0.1436	-0.3443	7	2477	827.9754
Deep Neck and Oropharyngeal Infections	1.0078	0.0739	1	2477	510.4406
Global Pharmaceutical Policy and Innovation	0.5949	0.1224	1	2477	697.1167
Orthodontic Treatments and Innovations	0.8186	0.0534	1	2477	113.3653
OFDM and MIMO Communication Techniques	-1.1488	0.2008	4	2477	355.9128
Orthogonal Polynomials and Approximations	-1.0739	0.2488	4	2477	221.0735
Dynamics and Control of Oscillatory Systems	-0.8278	0.0061	2	2477	351.2895
Osteoarthritis Pathophysiology and Treatment	0.7436	-0.0552	1	2477	418.5113
Bone Formation and Resorption Mechanisms	0.6542	-0.2898	6	2477	760.4479
Osteonecrosis of the Femoral Head	1.0176	-0.0115	1	2477	447.6133
Osteopontin, CD47, and Cancer Immunotherapy	0.7248	-0.3258	6	2477	852.4008
Osteoporosis and Bone Density Research	0.8495	0.0102	1	2477	397.0206
Ottoman Legacy and Modern Turkish Politics	-0.1078	0.9697	3	2477	193.4864
Mechanisms of Protein Translocation and Regulation	0.3849	-0.4687	6	2477	715.843
Atmospheric Dynamics of Outer Planets	-0.5261	-0.1381	2	2477	222.8695
Hospital-at-Home and Outpatient Therapy	0.7153	0.1559	1	2477	675.1676
Ovarian Cancer Diagnosis and Treatment	1.0612	-0.1333	1	2477	474.972
Catalytic Oxidation of Organic Compounds	-0.3842	-0.7598	7	2477	409.3956
Oxidative Stress and Lipid Peroxidation	0.5827	-0.3664	6	2477	916.0011
Oxytocin and Vasopressin in Behavior and Physiology	0.676	0.0541	8	2477	727.4347
Ozone Reactions and Applications	0.0899	-0.5431	7	2477	685.9507
p53 Role in Cancer and Therapy	0.6103	-0.3685	6	2477	761.2087
Polycyclic Aromatic Hydrocarbons in Environment	-0.148	-0.1593	5	2477	391.1088
Polycystic Ovary Syndrome and Reproductive Health	0.8747	-0.0118	1	2477	301.2229
Polymerase Chain Reaction Methodologies	0.4081	-0.3553	6	2477	857.9877
Patent Ductus Arteriosus and Necrotizing Enterocolitis	1.0126	0.059	1	2477	393.373
Advancements in PET and Hybrid Imaging	-0.1288	0.016	4	2477	341.8333
Development of PET Imaging Radiotracers	0.4348	-0.3558	7	2477	532.0559
Toxicity and Environmental Impact of PFAS	-0.1208	-0.1688	5	2477	396.9144
PI3K/AKT/mTOR in Cancer and Disease	0.6415	-0.3737	6	2477	809.1568
PID Controller Design and Tuning	-1.0037	0.0696	4	2477	339.6211
Protein Kinase C in Cancer and Cardiovascular Disease	0.5684	-0.4696	6	2477	798.0706
Polyhedral Oligomeric Silsesquioxane Composites	-0.6099	-0.5736	2	2477	424.3287
Mechanisms of Cardiac Pacemaking and Regulation	0.7838	-0.0353	1	2477	523.5206
Fossil Records and Ancient Ecosystems	-0.1991	-0.1221	5	2477	203.2683
Paleoenvironmental and Paleoclimatic Studies	-0.2219	-0.1242	5	2477	236.6407
Diagnosis and Treatment of Pancreatic Cancer	1.1222	-0.0765	1	2477	509.6745
Advancements in Pancreatic Islet Function and Therapy	0.6822	-0.2204	6	2477	624.5759
Acute and Chronic Pancreatitis Research	1.0723	-0.0616	1	2477	384.55
Paper Structure and Printability	-0.7902	-0.2425	2	2477	147.4239
Optimizing Parallel and Heterogeneous Architectures	-1.0439	0.276	4	2477	307.1537
Kinematic Design and Control of Robots	-0.9907	0.0409	4	2477	239.5847
Paraneoplastic Skin and Bone Disorders	1.0745	-0.0432	1	2477	352.4427
Psychology of Conspiracy and Paranormal Beliefs	0.1246	0.5392	3	2477	482.6769
Paraquat-Induced Oxidative Stress and Injury	0.5038	-0.3216	6	2477	1054.9881
Interactions and Resistance in Parasitic Plants	0.092	-0.3536	5	2477	319.6505
Zoonotic Parasites in Animals and Humans	0.6917	-0.0797	9	2477	309.8948
Parathyroid Disorders and Calcium Metabolism	0.979	-0.073	1	2477	590.7905
Parental Stress in Disability Care	0.5867	0.4151	3	2477	314.3316
Parenting Influence on Child Mental Health	0.3633	0.5431	3	2477	252.1317
Parkinson's Disease Pathophysiology and Treatment	0.6611	0.0219	8	2477	526.0431
Insulation Diagnostics in Power Transformers	-1.1223	0.069	4	2477	443.2454
Metaheuristic and Evolutionary Algorithms for Optimization	-0.8578	0.2666	4	2477	396.743
Advancements in Particle Beam Therapy	0.2282	-0.1565	1	2477	433.6659
Parvovirus Impact on Animals and Humans	0.703	-0.1622	9	2477	436.7199
Bacterial Respiratory Infections in Livestock	0.5913	-0.2642	9	2477	339.3622
Patent Foramen Ovale and Related Conditions	1.0281	0.1143	1	2477	434.9704
Patristic Thought and Christian Theology	-0.0917	0.9624	3	2477	101.2394
Surgical and Non-Surgical Pectus Treatments	1.0822	0.0794	1	2477	534.5189
Pain Assessment and Management in Children	0.8801	0.1717	1	2477	449.9359
Pediatric Urinary Tract Anomalies and Treatments	1.0959	0.0169	1	2477	254.4504
Scalable and Reliable P2P Systems	-0.9887	0.3118	4	2477	345.821
Pelvic Floor and Urinary Dysfunction	1.0253	0.0318	1	2477	250.6127
Management and Outcomes of Pelvic Fractures	1.1416	0.1026	1	2477	319.9838
Circumcision, Penile Disorders, and Cancer	0.9861	0.0553	1	2477	481.201
Peptide-Based Supramolecular Structures	-0.3194	-0.6077	7	2477	599.3175
Innovations in Peptide Synthesis Techniques	-0.0594	-0.6766	7	2477	560.4608
Perchlorate Sources, Effects, and Remediation	-0.3072	-0.1702	5	2477	750.8299
Advancements in Coronary Artery Treatments	1.0925	0.0688	1	2477	297.5934
Perfectionism, Procrastination, and Psychological Well-being	0.2282	0.5304	3	2477	300.9718
Performance Management and Intellectual Capital	-0.283	0.5977	3	2477	174.9644
Health and Wellbeing of Musicians	0.2857	0.4492	3	2477	598.6764
Diagnosis and Management of Pericardial Conditions	1.1136	0.087	1	2477	386.5624
Mental Health in Pregnancy and Postpartum	0.6837	0.3172	1	2477	437.7703
Oral Microbiome and Periodontal Disease	0.6944	-0.0948	1	2477	284.4975
Cardiac Risk in Noncardiac Surgery	1.0862	0.1394	1	2477	442.109
Peripheral Artery Disease in Diabetics	1.0824	0.0624	1	2477	519.9328
Advancements in Peripheral Nerve Repair Techniques	0.8209	0.0034	1	2477	571.0504
Climate Impacts on Permafrost and Peatlands	-0.277	-0.1076	5	2477	401.3124
Magnetic Properties of Perovskite Oxides	-0.8818	-0.4107	2	2477	501.3054
Perovskite Structures and Applications	-0.5934	-0.457	2	2477	702.0911
Peroxisomal Function and Disorders	0.5833	-0.4004	6	2477	775.592
Congenital and Anatomical Venous Variations	1.1376	0.0591	1	2477	486.5517
Impact of Persistent Organic Pollutants on Environment	-0.0857	-0.127	5	2477	347.7047
Personality Traits and Measurement Techniques	-0.0051	0.5529	3	2477	246.239
Pertussis Vaccination and Immunity Studies	0.764	-0.0504	9	2477	552.7149
Pesticide Fate and Bioremediation in Soils	-0.1068	-0.2268	5	2477	444.8995
Engineering and Applications of Antibodies	0.2876	-0.4105	6	2477	921.191
Adverse Drug Events and Safety	0.8046	0.0997	1	2477	539.3072
Thermal Energy Storage with PCMs	-0.8225	-0.3019	2	2477	316.0835
Molecular Phase Transitions and Dynamics	-0.6978	-0.5195	2	2477	560.3155
Phenomenology and Continental Philosophy	-0.0989	0.9408	3	2477	103.8657
Phenothiazine Derivatives in Drug Development	0.1801	-0.4678	7	2477	680.2388
Phenylketonuria and Metabolic Management	0.6773	-0.1933	6	2477	790.5372
Colonial and Postcolonial Philippines	-0.0966	0.9293	3	2477	253.1332
Philosophy and Aesthetic Experience	-0.0994	0.9283	3	2477	136.5297
Philosophical Semiotics and Meaning-Making	-0.189	0.6555	3	2477	340.6642
Philosophical and Religious Intersections	-0.0862	0.9193	3	2477	145.8889
Philosophical Approaches to Education and Society	-0.0757	0.8402	3	2477	258.198
Philosophical Foundations of Scientific Explanation	-0.1233	0.723	3	2477	166.4119
Phonetic and Phonological Variation in Multilingual Contexts	-0.132	0.6146	3	2477	160.5169
Acoustic Analysis of Respiratory and Cardiac Sounds	0.2417	0.1269	1	2477	596.6098
Phosphatase Inhibition and Rasopathy Syndromes	0.5704	-0.4077	6	2477	860.8517
Phosphodiesterase Inhibitors in Therapeutics	0.5892	-0.3323	6	2477	826.0849
Synthesis and Reactivity of Organophosphorus Compounds	-0.3229	-0.7791	7	2477	392.362
Advancements in Photoacoustic Imaging Techniques	-0.3344	-0.1513	2	2477	608.7734
Photocathode Materials and Electron Emission	-0.6601	-0.5232	2	2477	600.0129
Nonadiabatic and Photodissociation Dynamics	-0.7109	-0.5425	2	2477	303.4359
Photodynamic Therapy in Cancer Treatment	0.4318	-0.4477	7	2477	828.4237
Intersections of Photography, Art, and History	-0.1167	0.9396	3	2477	152.6419
Photoinduced Electron and Proton Transfer Mechanisms	-0.4511	-0.713	7	2477	466.8412
Advancements in Photonic Crystal Fiber Technologies	-0.9787	-0.1362	2	2477	320.0914
Design and Applications of Photonic Crystals	-0.8249	-0.3012	2	2477	598.6374
Photonic Nanojets and Near-Field Optics	-0.6609	-0.1459	2	2477	573.0624
Photoresponsive and Photochromic Polymer Systems	-0.519	-0.6042	2	2477	608.2151
Photosynthesis in Diverse Plant Environments	0.115	-0.3572	5	2477	329.0409
Photosynthetic Processes and Adaptations	0.1657	-0.471	5	2477	625.3852
Children's Agency and Participation in Research	0.09	0.7199	3	2477	324.2743
Performance and Optimization of Photovoltaic Systems	-0.9465	-0.0564	2	2477	339.6265
Phthalate Impact on Health and Environment	0.0649	-0.2008	5	2477	558.5932
Phylogenetic and Taxonomic Studies in Biology	0.1751	-0.2976	5	2477	468.5702
Physical Activity and Health Outcomes	0.634	0.2847	1	2477	495.3833
Training and Development of Physician-Scientists	0.7825	0.177	1	2477	715.0707
Phytochemical Studies of Medicinal Plants	0.2501	-0.2909	5	2477	540.7738
Diversity and Impact of Phytophthora Species	0.1576	-0.3625	5	2477	295.5681
Phytoplankton Community and Environmental Interactions	-0.1323	-0.1684	5	2477	335.2924
Insect Vectors of Phytoplasma Diseases	0.1636	-0.3261	5	2477	344.7076
Phytoremediation of Heavy Metal Contaminated Soils	-0.1195	-0.2227	5	2477	390.755
Particle-Stabilized Emulsions and Interfaces	-0.5651	-0.5593	2	2477	604.2018
Ultrafast Coherent Phonon Dynamics	-0.886	-0.3369	2	2477	515.3252
Precision Control in Piezoelectric Systems	-1.0174	-0.0191	4	2477	492.3084
Structural Integrity of Pipelines	-0.849	-0.1383	2	2477	280.7633
Diagnosis and Treatment of Pituitary Tumors	1.0592	-0.0035	1	2477	453.3064
Phylogenetic Relationships of Invertebrates	0.1956	-0.2002	5	2477	453.3831
Bacterial Diseases in Plants	0.2308	-0.3913	5	2477	391.199
Plant Cell Wall Biosynthesis and Modification	0.173	-0.4626	5	2477	518.9428
Plant Community Dynamics and Interactions	-0.0144	-0.1791	5	2477	271.8384
Light Influence on Plant Growth and Development	0.1014	-0.4163	5	2477	623.811
Nitrogen Uptake and Assimilation in Plants	0.1504	-0.395	5	2477	375.5418
Climate Impact on Plant Phenology	-0.0293	-0.2281	5	2477	354.4135
Plant Responses to Abiotic Stress	0.1617	-0.4149	5	2477	349.7322
Sugar Transport and Metabolism in Plants	0.2467	-0.4206	5	2477	473.4983
Plant Virus Transmission and Resistance Mechanisms	0.2357	-0.3893	5	2477	375.0742
Bioactive Xanthones from Medicinal Plants	0.3544	-0.4862	7	2477	749.6497
Atmospheric and Non-Thermal Plasma Discharges	-0.8558	-0.2833	2	2477	499.5447
Plasma Ionization and Etching Processes	-1.0877	-0.284	2	2477	335.6863
Plasminogen Activator System and Disorders	0.7952	-0.2839	6	2477	822.6267
Role in Inflammation and Cardiovascular Disease	0.7613	-0.3135	6	2477	911.9347
Pluripotent Stem Cell Research and Applications	0.3271	-0.2063	6	2477	780.9536
Pneumatosis Intestinalis and Related Complications	1.119	0.0728	1	2477	539.9869
Pneumocystis Pneumonia in Immunocompromised Patients	0.8595	-0.0531	1	2477	618.7231
Diagnosis and Treatment of Poisoning	0.8434	0.0559	1	2477	448.4178
Advanced Polarization Imaging Techniques	-0.907	-0.1983	2	2477	271.2729
Liberalism, Justice, and Pluralism	-0.0867	0.8912	3	2477	172.2411
Dynamics of Political Representation and Elections	-0.1253	0.8907	3	2477	122.759
Political Philosophy and Theological Critique	-0.098	0.9423	3	2477	198.1586
Pollination and Reproductive Strategies in Plants	0.1036	-0.2858	5	2477	351.1313
Polyamine Metabolism and Functions	0.5082	-0.4655	6	2477	819.0857
Layer-by-Layer Polyelectrolyte Assemblies	-0.4453	-0.5584	2	2477	651.4486
High-Performance Polyimide Materials	-0.7139	-0.6006	2	2477	217.5991
Film Formation in Polymer Coatings	-0.6098	-0.5443	2	2477	372.083
Crystallization and Mechanical Properties of Polymers	-0.7287	-0.5708	2	2477	198.7213
Degradation and Stabilization of Polymers	-0.6094	-0.5829	2	2477	244.5241
Dielectric Properties of Polymer Composites	-1.0357	-0.1665	2	2477	575.4374
Polymer Behavior in Solutions and Interfaces	-0.6254	-0.5448	2	2477	381.7053
Effects of Radiation on Polymers	-0.7573	-0.3892	2	2477	418.1827
Rheological Behavior of Polymeric Fluids	-0.7904	-0.3163	2	2477	311.5181
Surface Modification for Antifouling and Biocompatibility	-0.4363	-0.4952	2	2477	633.5933
Polyomavirus Infections and Cancer Development	0.889	-0.1495	1	2477	737.7949
Polyoxometalate Chemistry and Catalysis	-0.4737	-0.6924	7	2477	457.4132
Synthesis and Properties of Phosphazenes	-0.4464	-0.6839	7	2477	439.2051
Polyploidy and Chromosome Variation in Plants	0.1678	-0.3861	5	2477	267.9479
Bioactive Polysaccharides from Fungi and Plants	0.3228	-0.4813	6	2477	776.4905
Advancements in Polyurethane Materials and Applications	-0.581	-0.539	2	2477	361.7827
Mathematical Models of Population Dynamics	-0.6746	0.1391	4	2477	370.6292
Genomic Diversity and Ancestry Inference	0.2449	-0.1112	6	2477	536.279
Porcine Viral Infections and Immunity	0.5702	-0.2575	9	2477	335.2298
Bioactive Metabolites from Marine Organisms	0.1323	-0.5647	7	2477	607.8914
Particle Filtration in Porous Media	-0.5723	-0.2995	2	2477	467.8788
Porphyrin and Phthalocyanine Complexes	-0.4383	-0.7072	7	2477	500.082
Solutions to Nonlinear Elliptic Partial Differential Equations	-1.1272	0.2659	4	2477	184.8559
Positron Annihilation in Materials Science	-0.8874	-0.3659	2	2477	498.2116
Economic and Political Changes in Post-Soviet States	-0.1675	0.8216	3	2477	218.4727
Postcolonial Identity and Politics in Africa	-0.0989	0.9479	3	2477	194.0162
Narratives and Identity in African Literature	-0.0885	0.9843	3	2477	147.1947
Postcolonial Identity and Culture in Maghreb	-0.0556	0.927	3	2477	213.1692
Reversible Encephalopathy and Vasculitis	0.9956	0.1239	1	2477	489.4067
Enhancing Postharvest Quality of Fruits	0.1101	-0.4132	5	2477	269.8369
Themes in Postmodern American Fiction	-0.083	0.9855	3	2477	143.2305
Postmodernism in Literature and Culture	-0.109	0.925	3	2477	246.2682
Nutritional Strategies in Poultry Production	0.4078	-0.2561	9	2477	157.1595
Multidimensional Poverty and Inequality Dynamics	-0.1746	0.6887	3	2477	202.8164
X-ray Diffraction in Material Analysis	-0.6216	-0.5021	2	2477	584.3498
Advancements in Powder Injection Molding Techniques	-0.9187	-0.378	2	2477	379.4516
Sintering and Alloying in Powder Metallurgy	-0.9804	-0.449	2	2477	285.0222
Impulsive Noise in Power Line Communications	-1.1272	0.1786	4	2477	389.0929
Advanced Power Converter Control Techniques	-1.1405	0.1492	4	2477	378.6948
Stability and Control in Power Systems	-1.1309	0.157	4	2477	383.596
Poxvirus Infections and Vaccines	0.6024	-0.0229	9	2477	660.0055
Global Navigation Satellite System Enhancements	-0.8133	0.0377	4	2477	316.0981
Advanced Techniques in Precision Measurement	-0.9995	-0.0998	2	2477	331.6077
Trace Element Detection in Various Samples	-0.255	-0.5093	7	2477	237.8976
Preeclampsia and Hypertensive Pregnancy Disorders	0.8678	0.0224	1	2477	419.7964
Cardiovascular Complications in Pregnancy	1.1212	0.0797	1	2477	281.1871
Medication Safety and Outcomes in Pregnancy	0.9034	0.0915	1	2477	534.7389
Menstrual Disorders and Treatments	0.6403	0.2344	1	2477	601.4538
Effects of Substance Use During Pregnancy	0.7013	0.173	1	2477	568.747
Advancements in Prenatal Genetic Screening	0.8012	0.0616	1	2477	382.7126
Workplace Health and Presenteeism	0.5258	0.346	1	2477	481.5841
Prevention and Treatment of Pressure Ulcers	0.7932	0.1677	1	2477	378.1586
Preterm Birth and Cervical Interventions	0.8764	0.0848	1	2477	298.9904
Transformations in Primary Care Delivery	0.835	0.2596	1	2477	491.6766
Primary Central Nervous System Lymphoma	1.0496	-0.1163	1	2477	499.4728
Social Dynamics and Ecology of Primates	0.1697	-0.0563	5	2477	326.2027
Prion Pathogenesis and Transmission	0.4427	-0.1535	6	2477	909.0478
